,title,date,url,hashtag
10984,"일주일동안 구매한 것들🛍 니트버킷햇, 바라클라바, 체커보드자켓, 레더부츠, 숄더백, 반지 등등 Things I bought in a week",2021-12-30,https://www.youtube.com/watch?v=-Fg33NCqk9U,#내돈내산
2194,모이라트레이닝센터 : 스포츠의류 (트레이닝복),2021-09-15,https://www.youtube.com/watch?v=6ftKYe-Eam4,#팀모이라 #트레이닝복 #조거팬츠
11363,여름 슬림해 보임 랩원피스 미니원피스,2022-05-26,https://www.youtube.com/shorts/kzi-lfdNryU,
5757,모든 체형 착용 가능한 #커플룩 하기 좋은 탄탄한 #반집업 #맨투맨 코디:),2021-11-16,https://www.youtube.com/shorts/FYiCPvhkP94,#반집업맨투맨 #자수맨투맨 #업스타트
4979,블랙핑크 제니 샤넬 패션쇼에서 당황한 이유 + 킴 카다시안의 특이한 패션,2022-03-09,https://www.youtube.com/watch?v=IsqY-3iKe34,
4430,"""메z종이형은 나가있어..🤫"" 10~30대 명품지갑 브랜드 추천!(feat.MD친구) 【쇼핑 디렉터】",2021-07-09,https://www.youtube.com/watch?v=vdilc69iyd0,#연령대별 #지갑추천
6158,남자 명품 패션 계급도 [스트릿 브랜드] 총정리,2021-07-16,https://www.youtube.com/watch?v=ZFsrRszy4cE,#패션계급도 #남자패션 #명품계급도 #남자코디 #지식한입 #오프화이트 #피오갓 #컨버스
3220,'맨스케이브' 스판 봄 여름 팬츠 전술 조커바지 기획전 밀리터리  조거 카고 카모 택티컬 낚시 작업복,2022-05-10,https://www.youtube.com/shorts/MXbYms3NAzg,
8149,테이너 크롭 자켓 - 2 color,2021-09-17,https://www.youtube.com/shorts/BsxMELrw59E,
1505,"ENG) [윗배] 여름아 기다렸어 어서와~✨🌈 일주일 코디, 레이어드 코디, 직장인룩, 여자 여름 옷 추천☀️ | What I wear in a week | OOTD Vlog❤️",2021-07-10,https://www.youtube.com/watch?v=3MpQXv5GTbU,#일주일코디 #여름코디 #여름옷 #어몽 #언노말 #리이 #로켓런치 #디인터넷 #티엠오바이써틴먼스 #룩캐스트 #베리사 #뉴발란스 #영오 #크리스틴프로젝트 #컨버스 #디인터넷 #로켓런치 #디인터넷 #슬로우캐비닛 #닥터마틴 #로켓런치 #로켓런치 #원오브젝트 #네이키드울프
8372,크롭가디건 대박! 아이템! 소개해드려요 추천 TOP10,2022-04-16,https://www.youtube.com/watch?v=SSp1ldhRMnY,#럽스 #빼빼 #아모르데이 #척 #쉐얼유 #플랜데이 #에이와비 #체리체리
2612,핏 좋고 가성비 좋은 후드집업 추천(무신사 스탠다드 헤비웨이트 후드집업),2021-10-16,https://www.youtube.com/watch?v=N0RwDaLodKQ,#후드집업 #후드티 #가을아우터 #아우터추천 #후드티리뷰
15787,7월에 가을옷 하울 본 적 있어요...? 🇬🇧ASOS UK HAUL,2021-07-24,https://www.youtube.com/watch?v=UkLw456M2C4,
13506,여름 데일리룩 스커트 [A라인 / 롱 스커트]_시앙,2021-07-27,https://www.youtube.com/watch?v=f9hTyXkdIRk,
3211,제리 반팔 크롭티 - 행자 모델,2022-05-16,https://www.youtube.com/watch?v=sMut9hUtYP4,
2103,셔링퍼프 미니원피스,2021-11-25,https://www.youtube.com/shorts/bzb0idce_v0,
16338,페리골지 니트긴팔티,2021-10-05,https://www.youtube.com/watch?v=Qe4BsDj6iZY,
6053,스타일아유 단아한 러블리 하이웨이스트 A라인 스커트,2022-01-03,https://www.youtube.com/shorts/gmbSTtJjMe4,
8336,더워 죽어도 긴바지라면! 여름 청바지&면바지 추천,2022-04-23,https://www.youtube.com/watch?v=3VVx4G_pcQQ,
13018,"완전 잘샀다👌눈빠지게 찾고 있던 OOO, 그리고 여름데일리템 15가지 같이 뜯어봐요❤️발품팔은 찐쇼핑하울🚶‍♀️🏃‍♀️",2022-05-14,https://www.youtube.com/watch?v=ObUVEpG0BJY,#쇼핑하울 #여름바지 #티셔츠 #여름니트 #자라 #앤아더스토리즈 #에잇세컨즈 #나눔템플릿
12862,여름아 어서와!🤍 기다리고 기다린 여름 패션 룩북 / 22 summer fashion lookbook ⛴⚓️💙,2022-05-06,https://www.youtube.com/watch?v=LmTdlOyvJjI,#패션룩북 #여름룩북 #여름코디 #레이스
11473,색감 & 핏 존예 반팔 추천 *나만 알고 싶은 브랜드들*,2021-06-03,https://www.youtube.com/watch?v=eu4n0fo2Sfc,#반팔하울 #반팔추천 #반팔
16140,광고 점프수트 올바른 상품! 알려드려요 추천 TOP10,2022-05-27,https://www.youtube.com/watch?v=ppNRb6ab5oM,#떳다그녀 #남성 #빼빼 #베러댄라이프 #핏걸스 #오키진 #여자 #데일리앤
15637,[루미너그] 볼륨 반목폴라 기모 롱 원피스 #shorts,2022-01-10,https://www.youtube.com/shorts/mjEAQdJNWks,#목폴라원피스 #목폴라 #롱원피스 #겨울원피스 #섹시한원피스 #러블리 #기모원피스 #슬림원피스 #골지원피스 #스판원피스 #겨울롱원피스 #페미닌원피스 #여성스러운룩 #단정한원피스 #기모원피스 #루미너그
12821,vlog. 자취생라이프 🫕 삼겹살 김치말이 | 연남동 맛집투어 | 여름옷 쇼핑 | 혼카페 | 필라테스 | 잘먹고 잘살기🥯,2022-05-31,https://www.youtube.com/watch?v=vWXBywJQeks,#먹방브이로그 #일상브이로그 #직장인브이로그
1510,흰색후드티 궁금해?,2022-04-18,https://www.youtube.com/shorts/ng3D8Mq7zcI,
8610,"VLOG. 먹방로그☕: 판교(낙원테산도, 카페 하이웨스트, 카멜 커피), 잠실(온수반), 월미도(달쭈꾸미) | 맛집 투어, Mukbang",2021-11-29,https://www.youtube.com/watch?v=lMwp6pBmErY,
5699,콜디 더블버튼 반팔 자켓 원피스,2022-03-30,https://www.youtube.com/shorts/-Q6PxRVS8vE,
480,노멀쉐이크 카고 팬츠,2022-01-18,https://www.youtube.com/shorts/an43FSHMOpE,
9678,[씽쏭룩북🎀] 가을 패션 룩북🧸4 | 데일리룩 코디 | 슬랙스 코디 | 출근룩 | 꾸안꾸룩 | 부츠코디 | 멋스러운룩 |,2021-08-27,https://www.youtube.com/watch?v=I4a62btgA84,
5958,데일리앤 여름 린넨 반팔 체크 롱 원피스 샌드,2022-05-12,https://www.youtube.com/shorts/aXWa-IoClUo,
7500,[선택 2022] '후드집업' 입고 서울대 간 이재명…무주택자 간담회 [MBN 종합뉴스],2021-12-07,https://www.youtube.com/watch?v=GCMNSyUwPPY,#종합뉴스
1887,바지가 예뻐야 꾸안꾸 코디 완성! 😍 '예쁜 바지 모음 1편' (페이탈리즘/수아레/포트너스) 【쇼핑디렉터】【유료광고】,2022-01-29,https://www.youtube.com/watch?v=cF60zuCTCz0,
8674,보아자켓 보아플리스,2021-10-03,https://www.youtube.com/shorts/nnTgWojmKvc,
12886,한번만 휘리릭 묶으면 끝! #랩원피스는#랩미인 ♥️ www.wrapmein.com    #shorts,2021-06-16,https://www.youtube.com/shorts/OIfZrtGkhX8,
9449,여름 소프트 쉬폰 끈 롱 원피스,2022-04-18,https://www.youtube.com/shorts/dFZGsM1a1pU,
247,'패션'보다 중요한 남자 '머리' 센스있게 연출하자!,2022-01-04,https://www.youtube.com/watch?v=w7nCcloGAHk,
7029,톰보이 (크롭티)#13년생 이츔,2022-05-23,https://www.youtube.com/watch?v=ZX3MjtLZulI,
12785,섹시 기상캐스터의 의상 92 | 미니스커트 | 원피스 | Sexy,2022-02-13,https://www.youtube.com/watch?v=bGhZgTSOXjM,
11919,웨이비 물결 크롭티 - 행자 모델,2022-03-31,https://www.youtube.com/shorts/O4UtSkYlILw,
1283,블랑 크롭 골지 가디건,2022-02-25,https://www.youtube.com/shorts/vqm8p5xUoBg,
12743,(20%할인코드)WINTER LOOKBOOK with SAY NO MORE | 158 겨울 룩북,2021-12-18,https://www.youtube.com/watch?v=ril6YggYddc,#겨울룩북 #패션 #페미닌룩 #오피스룩 #프레피룩 #데일리룩 #프로모션 #할인코드
11129,DIY Recycling Pants|바지리폼|Jumpsuit|멜빵바지|점프슈트|추리링|Reform Old Your Clothes|안입는옷|반바지|옷만들기|옷수선|Refashion,2021-08-19,https://www.youtube.com/watch?v=JP6YgqKbVdE,#쉬운리폼 #핸드메이드 #쉽게만들기
9267,최대 80% 세일 : 무신사 블랙 프라이데이 놓치면 사라집니다!,2021-11-26,https://www.youtube.com/watch?v=lmBut5YHTl4,
12709,여름 반팔 원피스 심플 클래식 체크 레드 슬림핏,2021-06-15,https://www.youtube.com/shorts/69clESDGbBc,
2607,로우웨스트 투버튼 미니 스커트,2022-05-16,https://www.youtube.com/shorts/ENYGCHJ4n5U,
4019,드레스셔츠(와이셔츠)재단/패치포켓1,2021-09-01,https://www.youtube.com/shorts/ig7Y8jBNJcE,
15178,여성스러움의 끝판왕👍 #랩미인 Dress del Luna♥️ @WRAP ME IN,2021-07-15,https://www.youtube.com/shorts/frC9dWz2B54,
11395,#롱원피스 추천 비교 순위 가성비 인기 구매 TOP 10,2021-07-23,https://www.youtube.com/watch?v=Uyv065sT3-M,
16222,마블러스디자이너를 활용한 주름스커트제작,2021-12-06,https://www.youtube.com/watch?v=OhYbuvdAl7k,
12043,유니클로같다고 놀림받는 오라리(auralee)체크셔츠,2021-09-02,https://www.youtube.com/shorts/-VdBhhOs7Wc,#오라리
16049,1분안에 h라인롱스커트 가성비 상품 추천순위 top10 정리,2022-04-11,https://www.youtube.com/watch?v=gZR2CtlZ4tU,#바블링브룩 #세이스타일 #네모 #호카트 #라쿤걸 #세이스타일 #빼빼 #빼빼 #오키진
16174,"HAUL🌸봄~여름 쇼핑하울✨패션템부터 뷰티템까지 | 여름 반팔 추천, 여름 패션 하울, 선글라스 추천, 헤어 향기템, 원필 샴푸, twb, 데이지크,라카 | MINDELI민델리",2022-04-23,https://www.youtube.com/watch?v=0jRFjS0D5d8,
16331,SPRING LOOKBOOK with HOTPING | 158 봄 룩북,2022-02-04,https://www.youtube.com/watch?v=vs_czKaV7NY,#핫핑 #룩북 #봄룩북 #봄옷 #하울 #데일리룩
11978,여성 쉬폰 자켓 여름 하객룩 오피스룩 루즈핏 캐주얼,2022-04-20,https://www.youtube.com/shorts/ewLS9lHYVZc,
12255,요즘 가장 핫한 ‘반스’ 딱 4가지 추천,2021-10-13,https://www.youtube.com/watch?v=8uQE6e0KAqE,#반스 #반스어센틱
10154,제모옥은 직원 신발 품평회로 하겠습니다. 근데 나이키 신발이 빠진 【직원하울】,2021-11-19,https://www.youtube.com/watch?v=wYf0_quVTlk,#신발하울 #스니커즈 #나이키없음
6378,"등산복 아웃도어의류용품, 고가 고어텍스자켓, 기능성등산복의류와 용품들 서울근교에서 저렴하게사는방법! 남양주 블랙야크팩토리 아울렛매장 랜섬쇼핑기!",2021-10-03,https://www.youtube.com/watch?v=4LhLwLuxYTA,
13807,"22SS ""다이애그널"" 봄신상 패션 하울🌼 (디자이너 브랜드 가방/ 봄 니트 추천/ 다이애그널 가디건/ 봄룩북｜뷰티펄진주)",2022-02-26,https://www.youtube.com/watch?v=Dk1IsiJKjLI,#봄옷하울 #패션하울 #다이애그널신상
4365,👖남자가 가장 먼저 사야되는 바지 TOP3,2021-08-09,https://www.youtube.com/watch?v=VSugh18COMg,#남자바지기본템 #남자바지종류 #남자바지코디
8213,여자들이 좋아하는 봄아우터 vs 극혐하는 봄아우터,2022-03-26,https://www.youtube.com/watch?v=8FJ6nBfiUcg,#남자봄아우터 #여자들이좋아하는남자옷 #남자봄옷
6596,400년 역사의 상남자 니트 브랜드 / 건지울른스 터틀넥,2021-12-05,https://www.youtube.com/watch?v=VWe40xZB-u0,#건지울른스 #건지울른스터틀넥 #터틀넥추천
11973,간절기에 입기 좋은 두께감! 일자 와이드핏 트레이닝 팬츠,2021-08-13,https://www.youtube.com/shorts/bYiUma52l2s,
7393,레이어 롱슬리브,2021-10-27,https://www.youtube.com/shorts/1RfJvLvVJNk,
10383,보행장애인을 위한 웨어러블 균형조끼  MoveWithMe™ by AnchorLogics™,2021-10-30,https://www.youtube.com/watch?v=GP93bNCCaHE,#소뇌위축증 #다계통위축증 #보행장애
12809,(SUB) 여름 패션하울💚예쁜 신상 부터 뽕뽑템 까지! 여름 옷 빠르게 준비하기 Summer Fashion Haul,2022-05-12,https://www.youtube.com/watch?v=fvEcAQ_Ezos,
10459,멜빵바지 소녀들,2021-09-08,https://www.youtube.com/shorts/RcYlt9moBQ8,
4806,[메이플] 윈드브레이커 여로부터 호텔까지 어디서 사냥할까? 윈브 추천 사냥터!! 200~270까지!!,2021-08-13,https://www.youtube.com/watch?v=wHZjBkZfnsk,#메이플 #메이플스토리 #윈브 #윈드브레이커 #사냥터 #광부
532,스텐드바이 남자 오버핏 가죽 셀렉트 레더 자켓 점퍼,2021-09-04,https://www.youtube.com/watch?v=Ozi4wXLZ9kQ,
15273,아우터 안에 입기 좋은 초겨울 패션 룩북💨 | 겨울 패션하울 | ZARA • 가내스라 • 그로브 • 코이무이 • 타입서비스 • 미닛뮤트 • 스컬프터 • 맨투맨 • 니트 • 부츠,2021-11-19,https://www.youtube.com/watch?v=iQodVuOlALc,#겨울룩북 #패션하울 #겨울코디
6711,에어맥스 97 골프 NRG 타이다이 블랙 Air Max 97 G NRG Tie Dye Black CK1219-001,2021-08-06,https://www.youtube.com/watch?v=4LudWFzZJ5w,
2227,봄 여름 쇼핑 드가자~~! 이쁜 패션 아이템 씹추천 ㄱㄱ,2022-04-01,https://www.youtube.com/watch?v=9eAzIgTpBl4,#십추천 #내돈내산
3479,34 Marvelous 시골스타일 멜빵바지 패턴 Overalls,2021-07-18,https://www.youtube.com/watch?v=WEg6JvEU7pA,
13177,Ep.26 [Blancore too much talk] 안물 안궁...블랑코어 가을 쇼핑 리스트!! 👍#쇼핑목록#가을,2021-09-08,https://www.youtube.com/watch?v=WvPx1rlDut0,#부산빈티지샵 #서면빈티지샵 #블랑코어 #쇼핑하울 #비어앤트워프 #마르지엘라 #지안프랑코페레 #헤리티지플로스 #디키즈 #티에이치프로덕트 #베니조프로덕트 #파세타즘 #보터 #알렉산더맥퀸 #비비안웨스트우드
14201,[Lookbook] 너 오늘 예쁘다 ~💗| 봄맞이 룩북👗| 나 새내긴데 뭐입지?😉| 대학생룩북 | 캠퍼스룩 | 봄룩북❤️,2022-03-15,https://www.youtube.com/watch?v=lk-2CGgDiHM,#대학생룩북 #대학생브이로그 #대학생의하루 #대학생코디 #키작녀코디 #키작녀룩북 #오늘뭐입지 #캠퍼스룩 #캠퍼스코디 #봄룩북 #봄코디 #여자코디 #벚꽃놀이 #코디룩 #오오티디 #패션 #패션브이로그 #패션의류 #코디추천 #코디맛집
8588,데일리앤 앤피스 반폴라 기모 맨투맨,2021-12-27,https://www.youtube.com/shorts/Sxmdj_4zt00,
9670,요즘 입기 딱 좋은 여름 일주일 코디 ☀️ 예쁜옷 가득한 OOTD 데일리룩 (+뉴 아이템 언박싱 하울📦),2022-05-21,https://www.youtube.com/watch?v=1ISPMFiumYQ,#여름코디 #데일리룩브이로그 #여름데일리룩
14441,아담사이즈 중년분들도 이렇게  입으시면 멋지고 시원한 여름을 보낼 수 있습니다~,2022-05-23,https://www.youtube.com/watch?v=tgkGA9eb1KU,#린넨잠바 #중년패션 #린넨통바지
8083,[쇼핑몰 VLOG] 반팔티 1000장 넘게 팔다..🤍/ isfp사장의 일상 / 여름준비해요 / 집에서 송장뜯기 / 쇼핑몰 사장 브이로그 / 에이블리 사장 브이로그,2022-04-24,https://www.youtube.com/watch?v=qpw3GzNVKbI,
15466,브이넥 기본 골지 슬림핏 글램 미니 니트 원피스 3컬러,2021-11-19,https://www.youtube.com/shorts/0wyxCnB0vRg,
2425,와이드 슬랙스 어디까지 입어보셨나요? 🤷🏻‍♂️,2021-11-24,https://www.youtube.com/watch?v=JboTqhn1HOk,
4414,[몬스타엑스_형원/주헌] 벗을 수 없는 청자켓,2022-02-04,https://www.youtube.com/watch?v=Kq-vlYXhoew,#몬스타엑스 #형원 #주헌
8476,#헬스코르셋 XS사이쥬 도전기ㅋㅋㅋ,2022-01-15,https://www.youtube.com/watch?v=VbX7fok6eq0,
8891,봄신상🌹 룩북 패션하울 #생지데님 #코튼셔츠 #핀턱슬랙스 #블레이져 #원피스 #하객룩 #슬링백,2022-03-23,https://www.youtube.com/watch?v=jk-uQiaUwjQ,#여자패션 #여자코디 #미니멀룩 #미니멀코디 #봄코디 #봄패션 #가을코디 #가을패션 #여자미니멀룩 #데일리룩 #여자봄코디 #여자슬랙스코디 #여자셔츠코디 #여자원피스코디 #하객룩 #경조사룩 #브라이덜샤워코디 #여자블레이저 #여자자켓 #여자셔츠 #여자블라우스 #생지데님 #여자생지데님 #패션하울 #데일리룩 #룩북영상 #슬링백 #여자봄신발 #슬링백슈즈
13191,VLOG|자라봄옷쇼핑/금요일엔냉삼/생연어김밥에청하🤍혼술하기,2022-01-22,https://www.youtube.com/watch?v=QvzPAi3Ru1g,#일상브이로그 #브이로그 #강아지 #말티즈 #신혼부부 #신혼집
3498,2022 패션 트렌드/ 드디어 큰 흐름이 바뀐다! 새롭게 뜨는 패션은?,2022-01-01,https://www.youtube.com/watch?v=OWXkoCwpQLI,#뜨는패션 #유행
4971,"SUB) [윗배] ꗯ 올해 첫 무채색 일주일 코디🖤🤍, 아울렛 쇼핑, 여자 봄옷 추천, 룩북 | OOTD VLOG | What I wear in a week-Black&white",2022-05-15,https://www.youtube.com/watch?v=0moIqvDhNXw,#무채색코디 #데일리룩 #일주일코디 #젠틀몬스터 #러프넥 #어글리쉐도우 #원더원더 #젠틀몬스터 #네이키드울프 #젠틀몬스터
16489,데일리앤 이렐리아 겨울 데일리 니트 반폴라 롱 원피스,2021-12-09,https://www.youtube.com/shorts/WAyENAuxExc,
3845,"M65  FIELD JACKET, 야상",2021-10-17,https://www.youtube.com/watch?v=V4OZllCEX6g,
5515,"가을 룩북 & 하울🍂 직장인 출근룩 • 대학생 졸업사진룩 • 하객룩으로 딱! 꾸안꾸 모던룩 데일리룩🤎 ZARA, COS, 온앤온 | 가을원피스/자켓/슬랙스",2021-09-09,https://www.youtube.com/watch?v=SuBBHPkb2Ow,
10299,남자 오버핏 울 자켓 블레이져 코디,2021-10-27,https://www.youtube.com/shorts/7VZLxQOJFvM,
3258,[비비드빈] 핀턱 슬랙스 (핑크슬랙스/와이드슬랙스/하이웨스트슬랙스/키작녀슬랙스/키큰녀슬랙스),2022-04-21,https://www.youtube.com/shorts/2ZAf5SznCkc,
15180,여름D-100.. 다이어트 입문편 🥕 마켓컬리 추천 하울 + 레시피 !,2022-03-21,https://www.youtube.com/watch?v=iMxXxeB0k1I,
7744,언박싱 리뷰 내돈내산 BURBERRY 트랜치코트 계절 캘링턴 버버리 코트 & 코트안 워머,2021-10-17,https://www.youtube.com/watch?v=RtygXmf9Bqw,#코트 #트랜치코트
14618,미니스커트에 검스 신고.. 그렇게 쪼그려 앉으면.. 감사~,2022-05-22,https://www.youtube.com/shorts/h8glOZiOibc,
9848,"봄 여성 피트니스복, 베이직 숏 슬리브 (스리브) 티",2022-03-05,https://www.youtube.com/shorts/bw9rVz-VmGQ,
14753,보카오 스티치숏점프수트,2022-05-06,https://www.youtube.com/watch?v=Umw7AGT8XI4,
4951,"엑스로드 언발 미디원피스 / 홀복,원피스,드레스",2022-02-09,https://www.youtube.com/watch?v=-hQOd8cLrK0,
646,"안구건조증은 바람막이 안경, 방풍안경으로 개선하세요 (눈물나고 눈시림도 이제 그만) 아이큐어 안경",2022-02-19,https://www.youtube.com/watch?v=Kg57nlZX4cE,#방풍안경 #바람막이안경 #바람막는안경테 #눈시림방지 #먼지막는안경 #안구건조증안경 #아이큐어 #아이큐어안경
6655,남자 가죽 자켓 코디랑 브랜드 추천해주는 영상 2편 라퍼지스토어 버핑레더,2022-02-02,https://www.youtube.com/watch?v=EH82gsj237M,#가죽자켓 #레더 #데일리룩
4164,베디 레더 미디 자켓,2021-10-25,https://www.youtube.com/shorts/0791mz6EqJs,
10516,버튼 스판 5부 데님팬츠,2021-07-31,https://www.youtube.com/shorts/fuL6-X3TdFI,
2095,"지금 당장 입기 좋은 가을 아우터 추천! (라이더자켓, 가디건, 후드집업, M-65, MA-1)",2021-10-12,https://www.youtube.com/watch?v=wIkyngYesZ4,
11351,[피네로그] 얼레벌써 2. BDC 문라이더 자켓촬영 비하인드 리액션,2021-06-12,https://www.youtube.com/watch?v=w3UlR9bbC8M,#비디씨 #피네로그
462,[가디건]이게 요즘스타일❗어쩐지~뭔가 다르다했다🤭,2022-01-31,https://www.youtube.com/watch?v=DzAbulKKWhc,
9176,라이키 코튼 와이드 팬츠,2021-09-12,https://www.youtube.com/shorts/Osxv4x-Mf9s,
8910,작년 가을코디! 올해 입어도 될까?🤔 【코디 디렉터】,2021-08-23,https://www.youtube.com/watch?v=Bmo4M4WBTDE,#작년가을코디 #올해가을코디 #트렌드
13939,가을 간절기 캐시미어 울 고급 홀가먼트 롱 니트 원피스 보웬 블룸 원피스 모티브 결혼식 하객 더희즈 데일리원피스,2021-08-26,https://www.youtube.com/watch?v=90Ik2F_bzb0,
6666,포미데이 진주단추 체크 카라 미니원피스,2022-04-08,https://www.youtube.com/shorts/xQdL4SJVd4U,
9514,[롯데백화점] 닥스셔츠 DIG1SHDL104A1BJ 22년 닥스 140수 혼주용 무지 와이셔츠,2022-04-13,https://www.youtube.com/watch?v=jOGi-A06IbU,#롯데백화점 #롯데온 #본점 #닥스 #닥스셔츠 #닥스남방 #선물포장가능 #여름 #여름셔츠 #여름남방 #캐주얼 #캐주얼남방 #체크 #체크셔츠 #체크남방
7774,모자가 안 어울린다고?🧢 국민 대두가 추천하는 모자 리뷰 영상 일단 봐봐!(2022.ver),2022-04-27,https://www.youtube.com/watch?v=r1P43XcmFtY,
10573,패턴여왕210 패션기초 홈웨어 원피스 만들기,2021-06-23,https://www.youtube.com/watch?v=NouC0CiXIZc,
4422,봄 컬러코디 12가지 | 분위기 여신🤍 | 봄 하객룩 부터 데일리룩 까지 | Spring Lookbook,2022-03-10,https://www.youtube.com/watch?v=zlk3GVbI8Gk,
4515,군더더기 없는 깔끔한 무드로 입기좋은 싱글자켓 :),2021-09-08,https://www.youtube.com/shorts/3fgWr2-pLdk,#베이직 #싱글자켓 #루즈핏자켓
9319,"크로스핏에 중독된 커플 | 중량조끼 언박싱 + 처음해보는 머프 운동브이로그 , 중량 풀업 푸쉬업 토투바 런 [주피터]",2021-08-19,https://www.youtube.com/watch?v=aRSDXzvBKZQ,#크로스핏 #커플운동 #중량조끼 #주피터
3493,윈저 롱 패딩_디테일,2021-10-20,https://www.youtube.com/shorts/8gYCTp4BI0c,
6183,드레스셔츠(와이셔츠)커프스(카우스)만들기3,2021-09-07,https://www.youtube.com/shorts/wAOv2FRHVBE,
13061,"vlog. 직장인 브이로그 | 데일리룩, 화장품BM, 봄옷 하울(인사일런스, 커렌트, 트위드자켓), 애니오케이션",2022-03-31,https://www.youtube.com/watch?v=8LoMoLk47O0,
1707,봄패션하울🪴[인터넷쇼핑몰•지그재그•spa브랜드] 대학생코디.트위드자켓.간절기 아우터.셔츠.맨투맨.가디건.자라/h&m/에잇세컨즈/프롬비기닝/언더비/니어웨어.디자이너백하울.봄패션룩북,2022-04-11,https://www.youtube.com/watch?v=BAsJ0asfhL0,
14476,산뜻하고 편안한 린넨원피스/손이자유로운 백팩코디!!,2022-02-17,https://www.youtube.com/watch?v=DxOYssqE4JY,
12872,"제페토 가을룩북🍁 크리템, 코인템",2021-10-27,https://www.youtube.com/watch?v=xbIxcpgbtyk,#제페토 #가을 #룩북
3450,남자들이 여름에 무조건 해야하는 관리 5가지,2021-06-12,https://www.youtube.com/watch?v=FlYievkpMuk,#남자관리 #그루밍 #다리털
14539,"ootd vlog👚🍓 키치&힙 델룩과 대학생 브이로그 •••봄옷 쇼핑(자라, 디자이너브랜드)/ 대전 서울 최애 카페/ 핑크덕후,,🛍",2022-03-20,https://www.youtube.com/watch?v=LzTRPNeZ9vo,
4082,2022년 남성카고바지 가장 인기있는 추천순위 top10 가격 평점 후기 비교,2022-05-31,https://www.youtube.com/watch?v=kII8B82TURU,#빠델 #간빠레 #스댕클럽 #남성용 #남성용 #스댕클럽 #이브컴퍼니 #간빠레 #디와이진
2790,여름 원피스와 잘 어울리는 고퀄 데일리백추천~!!👜(feat.H패션몰/루즈앤라운지)/가방스타일링/SPA원피스하울/앤아더스토리즈/자라/마시모두띠/코스/패션하울/여름 데일리룩북,2021-06-02,https://www.youtube.com/watch?v=zAzOASK2zII,#광고 #원피스하울
5878,"하이웨이스트 와이드 팬츠, 날씬해 보임 긴다리 효과, 체형을 불문하고 입을 수 있다.",2022-04-19,https://www.youtube.com/shorts/2ZF46_B5q2E,
13537,에이프런 스타일 린넨원피스 /Apron style Linen Dress  알스프소녀 하이디가 되고픈^^,2021-09-11,https://www.youtube.com/watch?v=IKdSAW4Tx_s,
11865,[세트] 벌룬 셔링 크롭 티 트임 와이드 롱 팬츠 4Color-베이지,2021-06-02,https://www.youtube.com/shorts/J22n0ArGnO4,
4340,크롭 맨투맨,2021-12-02,https://www.youtube.com/shorts/U6mHguZfeWo,
14590,"[예쁜옷파티✨] 12가지 자라, H&M 여름 하울💗 (SUB) SUMMER ZARA AND H&M HAUL🛍Hip and Lovely",2021-06-02,https://www.youtube.com/watch?v=XUVINtfG6yM,
10077,"양말, 티셔츠, 팬츠, 목걸이,블라우스",2022-04-05,https://www.youtube.com/shorts/TISKZuopEMU,
11581,봄 필수템 10만원 미만 갓성비 자켓 & 맨투맨후드 추천!,2022-03-05,https://www.youtube.com/watch?v=xECDAdElU7A,
2504,뷔스티에 코바늘 뜨기2  상세설명!!! 예쁘게 만들어 입어요🌵🏖[토리 뜨개방],2021-06-01,https://www.youtube.com/watch?v=2Q-ULEDzEJA,
14457,"AUTUMN LOOKBOOK ✶ 겨울이 오기를 거부하는 7가지 가을하울 🎃👻 (더오픈프로덕트,펀프롬펀,더바넷,프루아,마르디메크르디)",2021-11-10,https://www.youtube.com/watch?v=8ictc4FzOno,
3221,키 192cm에 멜빵 바지 폼나게 소화한 김연경에게 김수지-양효진-김희진 선수가 보여준 반응은 찐친 그 자체다,2021-09-10,https://www.youtube.com/watch?v=kfbnkt4FKkM,
1933,라엘 스트링 와이드 밴딩 팬츠,2022-04-19,https://www.youtube.com/shorts/gg-4QudZ1Pc,#라뷰 #데일리룩 #쇼핑몰추천 #여자쇼핑몰 #와이드팬츠코디 #와이드슬랙스코디 #트레이닝셋업
11115,프렌치 반하이 슬림 부츠컷 슬랙스PT [C0038] 동영상으로 먼저 보여드릴게요!,2022-04-02,https://www.youtube.com/shorts/i5yEZJlF0dU,
15015,광고 블라우스 나에게 필요한! 추천해드려요 추천 TOP10,2022-05-10,https://www.youtube.com/watch?v=h6gY8INdgmk,#앤의 #지스튜디오 #쉐얼유 #주디앤 #페이퍼먼츠 #페이퍼먼츠 #주디앤
16528,시접이 적은 플레어 스커트 밑단 처리 5가지 방법 / 초보를 위한 바느질 팁,2021-06-12,https://www.youtube.com/watch?v=XiVvf4wFmMQ,
197,스키니진 종결자,2022-01-21,https://www.youtube.com/shorts/efdRAKfwQvE,
7135,"하이웨이스트 × 와이드 밑단, 하이웨스트 팬츠 추천, 여유로운 실루엣의 길이업&날씬해 보이는 효과",2022-03-16,https://www.youtube.com/shorts/HBdvMaxNm8c,
12298,엘레스 여성원피스 기본핏 원피스 자체제작 니트원피스 긴팔원피스 롱원피스 미디원피스 상품 추천 이거어때,2021-11-28,https://www.youtube.com/watch?v=nkcM4qMaEsw,#여성원피스 #기본핏원피스 #니트원피스 #긴팔원피스 #롱원피스 #미디원피스 #추천
